,n,noise_lvl,data_type,model,TRE,TRE_STD,TESTE,TESTE_STD,E_DIFF,model_param
305,10,0.2,moons,svm,1.0,0.0,0.2,0.4,0.8,50.0
306,10,0.3,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.001
307,10,0.3,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.01
308,10,0.3,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.1
309,10,0.3,circles,logistic,0.6,0.05443310539518171,0.0,0.0,0.6,1.0
310,10,0.3,circles,logistic,0.611111111111111,0.055555555555555525,0.1,0.30000000000000004,0.5111111111111111,10.0
311,10,0.3,circles,logistic,0.6,0.07370277311900887,0.1,0.30000000000000004,0.5,100.0
312,10,0.3,circles,logistic,0.6,0.07370277311900887,0.1,0.30000000000000004,0.5,1000.0
313,10,0.3,circles,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.001
314,10,0.3,circles,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.005
315,10,0.3,circles,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.01
316,10,0.3,circles,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.05
317,10,0.3,circles,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.1
318,10,0.3,circles,svm,0.5888888888888888,0.07114582486036497,0.0,0.0,0.5888888888888888,0.5
319,10,0.3,circles,svm,0.7222222222222222,0.11385500851066219,0.0,0.0,0.7222222222222222,1.0
320,10,0.3,circles,svm,0.9111111111111112,0.04444444444444447,0.0,0.0,0.9111111111111112,5.0
321,10,0.3,circles,svm,0.9111111111111112,0.04444444444444447,0.0,0.0,0.9111111111111112,10.0
322,10,0.3,circles,svm,1.0,0.0,0.0,0.0,1.0,50.0
323,10,0.3,moons,logistic,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.001
324,10,0.3,moons,logistic,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.01
325,10,0.3,moons,logistic,0.7777777777777778,0.07027283689263064,0.5,0.5,0.2777777777777778,0.1
326,10,0.3,moons,logistic,0.7666666666666666,0.09229582069908973,0.7,0.458257569495584,0.06666666666666665,1.0
327,10,0.3,moons,logistic,0.7999999999999999,0.10886621079036347,0.7,0.458257569495584,0.09999999999999998,10.0
328,10,0.3,moons,logistic,0.8222222222222223,0.07370277311900887,0.7,0.458257569495584,0.12222222222222234,100.0
329,10,0.3,moons,logistic,0.8222222222222223,0.07370277311900887,0.7,0.458257569495584,0.12222222222222234,1000.0
330,10,0.3,moons,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.001
331,10,0.3,moons,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.005
332,10,0.3,moons,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.01
333,10,0.3,moons,svm,0.6555555555555554,0.13562839573037444,0.0,0.0,0.6555555555555554,0.05
334,10,0.3,moons,svm,0.7777777777777778,0.08606629658238704,0.7,0.458257569495584,0.07777777777777783,0.1
335,10,0.3,moons,svm,0.7888888888888889,0.059835164523716705,0.6,0.48989794855663565,0.18888888888888888,0.5
336,10,0.3,moons,svm,0.8888888888888891,0.04969039949999532,0.6,0.48989794855663565,0.2888888888888891,1.0
337,10,0.3,moons,svm,0.9555555555555557,0.054433105395181765,0.4,0.48989794855663565,0.5555555555555557,5.0
338,10,0.3,moons,svm,1.0,0.0,0.2,0.4,0.8,10.0
339,10,0.3,moons,svm,1.0,0.0,0.0,0.0,1.0,50.0
340,10,0.4,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.001
341,10,0.4,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.01
342,10,0.4,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.1
343,10,0.4,circles,logistic,0.6444444444444445,0.10886621079036347,0.0,0.0,0.6444444444444445,1.0
344,10,0.4,circles,logistic,0.7,0.071145824860365,0.3,0.45825756949558394,0.39999999999999997,10.0
345,10,0.4,circles,logistic,0.6888888888888889,0.08314794192830981,0.3,0.45825756949558394,0.3888888888888889,100.0
346,10,0.4,circles,logistic,0.6888888888888889,0.08314794192830981,0.3,0.45825756949558394,0.3888888888888889,1000.0
347,10,0.4,circles,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.001
348,10,0.4,circles,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.005
349,10,0.4,circles,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.01
350,10,0.4,circles,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.05
351,10,0.4,circles,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.1
352,10,0.4,circles,svm,0.6444444444444444,0.08314794192830981,0.0,0.0,0.6444444444444444,0.5
353,10,0.4,circles,svm,0.7666666666666666,0.0922958206990897,0.1,0.30000000000000004,0.6666666666666666,1.0
354,10,0.4,circles,svm,1.0,0.0,0.0,0.0,1.0,5.0
355,10,0.4,circles,svm,1.0,0.0,0.0,0.0,1.0,10.0
356,10,0.4,circles,svm,1.0,0.0,0.0,0.0,1.0,50.0
357,10,0.4,moons,logistic,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.001
358,10,0.4,moons,logistic,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.01
359,10,0.4,moons,logistic,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.1
360,10,0.4,moons,logistic,0.7444444444444444,0.071145824860365,0.5,0.5,0.24444444444444435,1.0
361,10,0.4,moons,logistic,0.7555555555555556,0.06666666666666668,0.6,0.48989794855663565,0.15555555555555567,10.0
362,10,0.4,moons,logistic,0.7555555555555556,0.06666666666666668,0.6,0.48989794855663565,0.15555555555555567,100.0
363,10,0.4,moons,logistic,0.7555555555555556,0.06666666666666668,0.6,0.48989794855663565,0.15555555555555567,1000.0
364,10,0.4,moons,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.001
365,10,0.4,moons,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.005
366,10,0.4,moons,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.01
367,10,0.4,moons,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.05
368,10,0.4,moons,svm,0.5777777777777777,0.06666666666666667,0.0,0.0,0.5777777777777777,0.1
369,10,0.4,moons,svm,0.8333333333333333,0.07453559924999298,0.6,0.48989794855663565,0.23333333333333328,0.5
370,10,0.4,moons,svm,0.888888888888889,0.04969039949999532,0.6,0.48989794855663565,0.288888888888889,1.0
371,10,0.4,moons,svm,1.0,0.0,0.4,0.48989794855663565,0.6,5.0
372,10,0.4,moons,svm,1.0,0.0,0.1,0.30000000000000004,0.9,10.0
373,10,0.4,moons,svm,1.0,0.0,0.0,0.0,1.0,50.0
374,10,0.5,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.001
375,10,0.5,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.01
376,10,0.5,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.1
377,10,0.5,circles,logistic,0.611111111111111,0.07453559924999298,0.0,0.0,0.611111111111111,1.0
378,10,0.5,circles,logistic,0.5999999999999999,0.11331154474650633,0.0,0.0,0.5999999999999999,10.0
379,10,0.5,circles,logistic,0.5999999999999999,0.11331154474650633,0.2,0.4,0.39999999999999986,100.0
380,10,0.5,circles,logistic,0.5999999999999999,0.11331154474650633,0.2,0.4,0.39999999999999986,1000.0
381,10,0.5,circles,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.001
382,10,0.5,circles,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.005
383,10,0.5,circles,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.01
384,10,0.5,circles,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.05
385,10,0.5,circles,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.1
386,10,0.5,circles,svm,0.6222222222222221,0.08888888888888888,0.0,0.0,0.6222222222222221,0.5
387,10,0.5,circles,svm,0.7777777777777778,0.11111111111111109,0.1,0.30000000000000004,0.6777777777777778,1.0
388,10,0.5,circles,svm,0.8777777777777779,0.07777777777777777,0.0,0.0,0.8777777777777779,5.0
389,10,0.5,circles,svm,0.9444444444444446,0.05555555555555558,0.0,0.0,0.9444444444444446,10.0
390,10,0.5,circles,svm,1.0,0.0,0.0,0.0,1.0,50.0
391,10,0.5,moons,logistic,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.001
392,10,0.5,moons,logistic,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.01
393,10,0.5,moons,logistic,0.8222222222222222,0.10183501544346311,0.5,0.5,0.3222222222222222,0.1
394,10,0.5,moons,logistic,0.8666666666666666,0.06666666666666665,0.7,0.458257569495584,0.16666666666666663,1.0
395,10,0.5,moons,logistic,0.8777777777777779,0.059835164523716705,0.7,0.458257569495584,0.17777777777777792,10.0
396,10,0.5,moons,logistic,0.8777777777777779,0.059835164523716705,0.7,0.458257569495584,0.17777777777777792,100.0
397,10,0.5,moons,logistic,0.8777777777777779,0.059835164523716705,0.7,0.458257569495584,0.17777777777777792,1000.0
398,10,0.5,moons,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.001
399,10,0.5,moons,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.005
400,10,0.5,moons,svm,0.5555555555555555,0.0,0.0,0.0,0.5555555555555555,0.01
401,10,0.5,moons,svm,0.7222222222222221,0.1337954953199144,0.0,0.0,0.7222222222222221,0.05
402,10,0.5,moons,svm,0.8333333333333334,0.10243938285880987,0.7,0.458257569495584,0.13333333333333341,0.1
403,10,0.5,moons,svm,0.9000000000000001,0.03333333333333335,0.7,0.458257569495584,0.20000000000000018,0.5
404,10,0.5,moons,svm,0.9000000000000001,0.03333333333333335,0.8,0.4,0.10000000000000009,1.0
405,10,0.5,moons,svm,1.0,0.0,0.0,0.0,1.0,5.0
406,10,0.5,moons,svm,1.0,0.0,0.0,0.0,1.0,10.0
407,10,0.5,moons,svm,1.0,0.0,0.0,0.0,1.0,50.0
408,50,0.0,circles,logistic,0.5155555555555555,0.008888888888888903,0.36,0.08,0.15555555555555556,0.001
409,50,0.0,circles,logistic,0.5155555555555555,0.008888888888888903,0.36,0.08,0.15555555555555556,0.01
410,50,0.0,circles,logistic,0.5311111111111111,0.03777777777777777,0.27999999999999997,0.132664991614216,0.2511111111111111,0.1
411,50,0.0,circles,logistic,0.5288888888888889,0.043090487621478483,0.2,0.15491933384829668,0.32888888888888884,1.0
412,50,0.0,circles,logistic,0.531111111111111,0.04030746032714902,0.24,0.17435595774162696,0.291111111111111,10.0
413,50,0.0,circles,logistic,0.5355555555555556,0.03777777777777777,0.24,0.17435595774162696,0.29555555555555557,100.0
414,50,0.0,circles,logistic,0.5333333333333333,0.04097575314352394,0.24,0.17435595774162696,0.29333333333333333,1000.0
415,50,0.0,circles,svm,0.5155555555555555,0.008888888888888903,0.36,0.08,0.15555555555555556,0.001
416,50,0.0,circles,svm,0.5155555555555555,0.008888888888888903,0.36,0.08,0.15555555555555556,0.005
417,50,0.0,circles,svm,0.5155555555555555,0.008888888888888903,0.36,0.08,0.15555555555555556,0.01
418,50,0.0,circles,svm,0.5155555555555555,0.008888888888888903,0.36,0.08,0.15555555555555556,0.05
419,50,0.0,circles,svm,0.5155555555555555,0.008888888888888903,0.36,0.08,0.15555555555555556,0.1
420,50,0.0,circles,svm,0.6066666666666667,0.06816827400079098,0.27999999999999997,0.1833030277982336,0.3266666666666667,0.5
421,50,0.0,circles,svm,0.7177777777777777,0.09739825333693833,0.26,0.2009975124224178,0.45777777777777773,1.0
422,50,0.0,circles,svm,0.9866666666666667,0.017777777777777764,0.62,0.1661324772583615,0.3666666666666667,5.0
423,50,0.0,circles,svm,0.9955555555555555,0.008888888888888903,0.9,0.161245154965971,0.0955555555555555,10.0
424,50,0.0,circles,svm,1.0,0.0,0.74,0.32310988842807026,0.26,50.0
425,50,0.0,moons,logistic,0.5177777777777777,0.010183501544346326,0.34,0.09165151389911681,0.17777777777777765,0.001
426,50,0.0,moons,logistic,0.7622222222222221,0.03725123247608936,0.72,0.1833030277982336,0.04222222222222216,0.01
427,50,0.0,moons,logistic,0.7955555555555555,0.019372884193514087,0.7799999999999999,0.18867962264113208,0.015555555555555545,0.1
428,50,0.0,moons,logistic,0.8399999999999999,0.019372884193514132,0.8400000000000001,0.17435595774162696,-2.220446049250313e-16,1.0
429,50,0.0,moons,logistic,0.8711111111111112,0.016629588385661948,0.8799999999999999,0.16,-0.008888888888888724,10.0
430,50,0.0,moons,logistic,0.877777777777778,0.017916128329552312,0.8799999999999999,0.16,-0.0022222222222219035,100.0
431,50,0.0,moons,logistic,0.877777777777778,0.017916128329552312,0.8799999999999999,0.16,-0.0022222222222219035,1000.0
432,50,0.0,moons,svm,0.5177777777777777,0.010183501544346326,0.34,0.09165151389911681,0.17777777777777765,0.001
433,50,0.0,moons,svm,0.5177777777777777,0.010183501544346326,0.34,0.09165151389911681,0.17777777777777765,0.005
434,50,0.0,moons,svm,0.7577777777777779,0.048125350728239376,0.72,0.16,0.03777777777777791,0.01
435,50,0.0,moons,svm,0.8133333333333332,0.022662308949301248,0.82,0.1661324772583615,-0.00666666666666671,0.05
436,50,0.0,moons,svm,0.831111111111111,0.017777777777777785,0.8400000000000001,0.17435595774162696,-0.008888888888889057,0.1
437,50,0.0,moons,svm,0.9222222222222223,0.011111111111111127,0.9199999999999999,0.0979795897113271,0.0022222222222223476,0.5
438,50,0.0,moons,svm,1.0,0.0,1.0,0.0,0.0,1.0
439,50,0.0,moons,svm,1.0,0.0,1.0,0.0,0.0,5.0
440,50,0.0,moons,svm,1.0,0.0,1.0,0.0,0.0,10.0
441,50,0.0,moons,svm,1.0,0.0,1.0,0.0,0.0,50.0
442,50,0.1,circles,logistic,0.5155555555555555,0.008888888888888903,0.36,0.08,0.15555555555555556,0.001
443,50,0.1,circles,logistic,0.5155555555555555,0.008888888888888903,0.36,0.08,0.15555555555555556,0.01
444,50,0.1,circles,logistic,0.5422222222222222,0.02666666666666666,0.26000000000000006,0.09165151389911681,0.2822222222222221,0.1
445,50,0.1,circles,logistic,0.5222222222222221,0.03617515688022157,0.3000000000000001,0.22360679774997896,0.22222222222222204,1.0
446,50,0.1,circles,logistic,0.531111111111111,0.03506607519568778,0.2800000000000001,0.24000000000000002,0.2511111111111109,10.0
447,50,0.1,circles,logistic,0.5288888888888887,0.035555555555555556,0.2800000000000001,0.24000000000000002,0.24888888888888866,100.0
448,50,0.1,circles,logistic,0.5288888888888887,0.035555555555555556,0.2800000000000001,0.24000000000000002,0.24888888888888866,1000.0
449,50,0.1,circles,svm,0.5155555555555555,0.008888888888888903,0.36,0.08,0.15555555555555556,0.001
450,50,0.1,circles,svm,0.5155555555555555,0.008888888888888903,0.36,0.08,0.15555555555555556,0.005
451,50,0.1,circles,svm,0.5155555555555555,0.008888888888888903,0.36,0.08,0.15555555555555556,0.01
452,50,0.1,circles,svm,0.5155555555555555,0.008888888888888903,0.36,0.08,0.15555555555555556,0.05
453,50,0.1,circles,svm,0.5133333333333333,0.011967032904743349,0.36,0.08,0.15333333333333332,0.1
454,50,0.1,circles,svm,0.6933333333333334,0.07013215039137558,0.38,0.18867962264113208,0.31333333333333335,0.5
455,50,0.1,circles,svm,0.7777777777777778,0.050674463337739485,0.5200000000000001,0.25612496949731395,0.25777777777777766,1.0
456,50,0.1,circles,svm,0.8044444444444443,0.03555555555555556,0.5200000000000001,0.29933259094191533,0.28444444444444417,5.0
457,50,0.1,circles,svm,0.8511111111111112,0.026387426860084245,0.45999999999999996,0.28354893757515653,0.3911111111111112,10.0
458,50,0.1,circles,svm,0.9755555555555556,0.018459164139817925,0.4600000000000001,0.23748684174075835,0.5155555555555555,50.0
459,50,0.1,moons,logistic,0.531111111111111,0.018459164139817973,0.21999999999999997,0.1661324772583615,0.311111111111111,0.001
460,50,0.1,moons,logistic,0.7022222222222222,0.11512741197323215,0.44000000000000006,0.3555277766926236,0.26222222222222213,0.01
461,50,0.1,moons,logistic,0.831111111111111,0.02845832994414599,0.78,0.18867962264113208,0.051111111111110996,0.1
462,50,0.1,moons,logistic,0.8666666666666666,0.02810913475705226,0.7999999999999999,0.2,0.06666666666666665,1.0
463,50,0.1,moons,logistic,0.9022222222222224,0.020367003088692652,0.8800000000000001,0.1833030277982336,0.022222222222222254,10.0
464,50,0.1,moons,logistic,0.9022222222222224,0.020367003088692652,0.8800000000000001,0.1833030277982336,0.022222222222222254,100.0
465,50,0.1,moons,logistic,0.9022222222222224,0.020367003088692652,0.86,0.17999999999999997,0.04222222222222238,1000.0
466,50,0.1,moons,svm,0.531111111111111,0.018459164139817973,0.21999999999999997,0.1661324772583615,0.311111111111111,0.001
467,50,0.1,moons,svm,0.531111111111111,0.018459164139817973,0.21999999999999997,0.1661324772583615,0.311111111111111,0.005
468,50,0.1,moons,svm,0.7244444444444444,0.07383665655927177,0.54,0.22,0.1844444444444444,0.01
469,50,0.1,moons,svm,0.8266666666666665,0.027755546659548422,0.82,0.208806130178211,0.006666666666666599,0.05
470,50,0.1,moons,svm,0.8666666666666668,0.024343224778007388,0.82,0.208806130178211,0.046666666666666856,0.1
471,50,0.1,moons,svm,0.9311111111111112,0.018459164139817942,0.9199999999999999,0.1833030277982336,0.011111111111111294,0.5
472,50,0.1,moons,svm,0.9533333333333334,0.011967032904743337,0.9399999999999998,0.12806248474865697,0.01333333333333353,1.0
473,50,0.1,moons,svm,1.0,0.0,0.96,0.12000000000000001,0.040000000000000036,5.0
474,50,0.1,moons,svm,1.0,0.0,0.96,0.12000000000000001,0.040000000000000036,10.0
475,50,0.1,moons,svm,1.0,0.0,0.96,0.07999999999999997,0.040000000000000036,50.0
476,50,0.2,circles,logistic,0.5199999999999999,0.014740554623801798,0.31999999999999995,0.132664991614216,0.19999999999999996,0.001
477,50,0.2,circles,logistic,0.5199999999999999,0.014740554623801798,0.31999999999999995,0.132664991614216,0.19999999999999996,0.01
478,50,0.2,circles,logistic,0.5555555555555555,0.039752319599996276,0.26,0.12806248474865697,0.29555555555555546,0.1
479,50,0.2,circles,logistic,0.5488888888888889,0.03449816599168893,0.18,0.13999999999999999,0.3688888888888889,1.0
480,50,0.2,circles,logistic,0.5466666666666666,0.04,0.18,0.13999999999999999,0.36666666666666664,10.0
481,50,0.2,circles,logistic,0.5444444444444444,0.045812284729085107,0.18,0.13999999999999999,0.3644444444444444,100.0
482,50,0.2,circles,logistic,0.5444444444444444,0.045812284729085107,0.18,0.13999999999999999,0.3644444444444444,1000.0
483,50,0.2,circles,svm,0.5199999999999999,0.014740554623801798,0.31999999999999995,0.132664991614216,0.19999999999999996,0.001
484,50,0.2,circles,svm,0.5199999999999999,0.014740554623801798,0.31999999999999995,0.132664991614216,0.19999999999999996,0.005
485,50,0.2,circles,svm,0.5199999999999999,0.014740554623801798,0.31999999999999995,0.132664991614216,0.19999999999999996,0.01
486,50,0.2,circles,svm,0.5199999999999999,0.014740554623801798,0.31999999999999995,0.132664991614216,0.19999999999999996,0.05
487,50,0.2,circles,svm,0.5199999999999999,0.014740554623801798,0.31999999999999995,0.132664991614216,0.19999999999999996,0.1
488,50,0.2,circles,svm,0.7377777777777779,0.04309048762147848,0.56,0.14966629547095764,0.1777777777777778,0.5
489,50,0.2,circles,svm,0.7733333333333333,0.0586262487034352,0.62,0.18867962264113208,0.15333333333333332,1.0
490,50,0.2,circles,svm,0.8622222222222222,0.03823255674241167,0.5800000000000001,0.14,0.28222222222222215,5.0
491,50,0.2,circles,svm,0.8800000000000001,0.02474561939035564,0.5800000000000002,0.208806130178211,0.29999999999999993,10.0
492,50,0.2,circles,svm,0.9844444444444443,0.010183501544346326,0.43999999999999995,0.23323807579381203,0.5444444444444444,50.0
493,50,0.2,moons,logistic,0.5244444444444444,0.014740554623801798,0.28,0.132664991614216,0.24444444444444435,0.001
494,50,0.2,moons,logistic,0.7555555555555554,0.09375565826546214,0.5999999999999999,0.2683281572999748,0.15555555555555556,0.01
495,50,0.2,moons,logistic,0.8133333333333332,0.020367003088692603,0.78,0.16613247725836153,0.033333333333333215,0.1
496,50,0.2,moons,logistic,0.8422222222222222,0.01555555555555558,0.8,0.15491933384829668,0.04222222222222216,1.0
497,50,0.2,moons,logistic,0.8644444444444446,0.015555555555555545,0.8400000000000001,0.14966629547095767,0.02444444444444449,10.0
498,50,0.2,moons,logistic,0.8711111111111112,0.013333333333333308,0.82,0.1661324772583615,0.05111111111111122,100.0
499,50,0.2,moons,logistic,0.8733333333333334,0.01422916497207297,0.82,0.1661324772583615,0.053333333333333455,1000.0
500,50,0.2,moons,svm,0.5244444444444444,0.014740554623801798,0.28,0.132664991614216,0.24444444444444435,0.001
501,50,0.2,moons,svm,0.5244444444444444,0.014740554623801798,0.28,0.132664991614216,0.24444444444444435,0.005
502,50,0.2,moons,svm,0.7622222222222221,0.08015417243053971,0.6599999999999999,0.22,0.10222222222222221,0.01
503,50,0.2,moons,svm,0.8333333333333333,0.011111111111111127,0.78,0.16613247725836153,0.05333333333333323,0.05
504,50,0.2,moons,svm,0.8399999999999999,0.008888888888888903,0.82,0.1661324772583615,0.019999999999999907,0.1
505,50,0.2,moons,svm,0.8844444444444447,0.008888888888888858,0.8800000000000001,0.132664991614216,0.004444444444444584,0.5
506,50,0.2,moons,svm,0.9333333333333333,0.01405456737852615,0.9,0.09999999999999998,0.033333333333333326,1.0
507,50,0.2,moons,svm,0.9466666666666667,0.014740554623801775,0.9199999999999999,0.0979795897113271,0.026666666666666727,5.0
508,50,0.2,moons,svm,0.9688888888888888,0.01474055462380175,0.9,0.1341640786499874,0.06888888888888878,10.0
509,50,0.2,moons,svm,1.0,0.0,0.66,0.2009975124224178,0.33999999999999997,50.0
510,50,0.3,circles,logistic,0.5244444444444445,0.017777777777777806,0.27999999999999997,0.16,0.24444444444444452,0.001
511,50,0.3,circles,logistic,0.5244444444444445,0.017777777777777806,0.27999999999999997,0.16,0.24444444444444452,0.01
512,50,0.3,circles,logistic,0.5666666666666667,0.04472135954999579,0.31999999999999995,0.24000000000000002,0.2466666666666667,0.1
513,50,0.3,circles,logistic,0.5488888888888888,0.03981438414926427,0.4000000000000001,0.17888543819998318,0.14888888888888868,1.0
514,50,0.3,circles,logistic,0.5422222222222222,0.0361068373539376,0.42000000000000004,0.1661324772583615,0.12222222222222212,10.0
515,50,0.3,circles,logistic,0.5422222222222222,0.0361068373539376,0.42000000000000004,0.1661324772583615,0.12222222222222212,100.0
516,50,0.3,circles,logistic,0.5422222222222222,0.0361068373539376,0.42000000000000004,0.1661324772583615,0.12222222222222212,1000.0
517,50,0.3,circles,svm,0.5244444444444445,0.017777777777777806,0.27999999999999997,0.16,0.24444444444444452,0.001
518,50,0.3,circles,svm,0.5244444444444445,0.017777777777777806,0.27999999999999997,0.16,0.24444444444444452,0.005
519,50,0.3,circles,svm,0.5244444444444445,0.017777777777777806,0.27999999999999997,0.16,0.24444444444444452,0.01
520,50,0.3,circles,svm,0.5266666666666666,0.0173561103909037,0.27999999999999997,0.16,0.24666666666666665,0.05
521,50,0.3,circles,svm,0.5488888888888889,0.03303570832737446,0.19999999999999998,0.15491933384829668,0.3488888888888889,0.1
522,50,0.3,circles,svm,0.6377777777777778,0.039814384149264255,0.36,0.24979991993593595,0.2777777777777778,0.5
523,50,0.3,circles,svm,0.6755555555555557,0.044666113871648414,0.38,0.208806130178211,0.2955555555555557,1.0
524,50,0.3,circles,svm,0.7622222222222221,0.028196838978776725,0.31999999999999995,0.20396078054371142,0.4422222222222222,5.0
525,50,0.3,circles,svm,0.831111111111111,0.034712220781807336,0.32,0.16,0.5111111111111111,10.0
526,50,0.3,circles,svm,0.9555555555555555,0.01721325931647739,0.18,0.1661324772583615,0.7755555555555556,50.0
527,50,0.3,moons,logistic,0.5177777777777777,0.010183501544346326,0.33999999999999997,0.09165151389911681,0.1777777777777777,0.001
528,50,0.3,moons,logistic,0.7333333333333332,0.07027283689263067,0.54,0.2009975124224178,0.19333333333333313,0.01
529,50,0.3,moons,logistic,0.7822222222222222,0.029481109247603568,0.6999999999999998,0.18439088914585774,0.08222222222222231,0.1
530,50,0.3,moons,logistic,0.7999999999999999,0.0298142396999972,0.74,0.2009975124224178,0.05999999999999994,1.0
531,50,0.3,moons,logistic,0.8022222222222222,0.03506607519568778,0.78,0.22715633383201095,0.022222222222222143,10.0
532,50,0.3,moons,logistic,0.7999999999999999,0.037184890068181146,0.78,0.22715633383201095,0.019999999999999907,100.0
533,50,0.3,moons,logistic,0.7999999999999999,0.037184890068181146,0.78,0.22715633383201095,0.019999999999999907,1000.0
534,50,0.3,moons,svm,0.5177777777777777,0.010183501544346326,0.33999999999999997,0.09165151389911681,0.1777777777777777,0.001
535,50,0.3,moons,svm,0.5177777777777777,0.010183501544346326,0.33999999999999997,0.09165151389911681,0.1777777777777777,0.005
536,50,0.3,moons,svm,0.7155555555555555,0.08421020142887296,0.54,0.2009975124224178,0.17555555555555546,0.01
537,50,0.3,moons,svm,0.7777777777777778,0.028109134757052283,0.7199999999999999,0.18330302779823363,0.05777777777777793,0.05
538,50,0.3,moons,svm,0.7755555555555554,0.027125679146074895,0.7399999999999999,0.2009975124224178,0.03555555555555556,0.1
539,50,0.3,moons,svm,0.8488888888888889,0.035555555555555556,0.7799999999999999,0.208806130178211,0.068888888888889,0.5
540,50,0.3,moons,svm,0.8644444444444443,0.02523959264800121,0.8399999999999999,0.24979991993593592,0.02444444444444449,1.0
541,50,0.3,moons,svm,0.8866666666666669,0.018459164139817925,0.8400000000000001,0.19595917942265426,0.046666666666666856,5.0
542,50,0.3,moons,svm,0.8955555555555558,0.019999999999999997,0.82,0.18867962264113208,0.07555555555555582,10.0
543,50,0.3,moons,svm,0.9844444444444445,0.010183501544346326,0.5200000000000001,0.24,0.4644444444444443,50.0
544,50,0.4,circles,logistic,0.5177777777777777,0.010183501544346326,0.34,0.09165151389911681,0.17777777777777765,0.001
545,50,0.4,circles,logistic,0.5177777777777777,0.010183501544346326,0.34,0.09165151389911681,0.17777777777777765,0.01
546,50,0.4,circles,logistic,0.5288888888888889,0.032659863237109045,0.27999999999999997,0.16,0.24888888888888888,0.1
547,50,0.4,circles,logistic,0.5377777777777777,0.04422166387140534,0.36,0.21540659228538014,0.1777777777777777,1.0
548,50,0.4,circles,logistic,0.5377777777777777,0.040734006177385255,0.36,0.21540659228538014,0.1777777777777777,10.0
549,50,0.4,circles,logistic,0.5377777777777777,0.040734006177385255,0.36,0.21540659228538014,0.1777777777777777,100.0
550,50,0.4,circles,logistic,0.5377777777777777,0.040734006177385255,0.36,0.21540659228538014,0.1777777777777777,1000.0
551,50,0.4,circles,svm,0.5177777777777777,0.010183501544346326,0.34,0.09165151389911681,0.17777777777777765,0.001
552,50,0.4,circles,svm,0.5177777777777777,0.010183501544346326,0.34,0.09165151389911681,0.17777777777777765,0.005
553,50,0.4,circles,svm,0.5177777777777777,0.010183501544346326,0.34,0.09165151389911681,0.17777777777777765,0.01
554,50,0.4,circles,svm,0.5199999999999999,0.014740554623801798,0.3,0.1341640786499874,0.21999999999999992,0.05
555,50,0.4,circles,svm,0.5333333333333333,0.03583225665910468,0.24,0.17435595774162696,0.29333333333333333,0.1
556,50,0.4,circles,svm,0.6133333333333334,0.04786813161897339,0.4,0.21908902300206645,0.21333333333333337,0.5
