,n,noise_lvl,data_type,model,TRE,TRE_STD,TESTE,TESTE_STD,E_DIFF,model_param
584,50,0.4,circles,svm,0.53,0.010000000000000009,0.4,0.0,0.13,0.005
585,50,0.4,circles,svm,0.53,0.010000000000000009,0.4,0.0,0.13,0.01
586,50,0.4,circles,svm,0.52,0.010000000000000009,0.42000000000000004,0.03999999999999999,0.09999999999999998,0.05
587,50,0.4,circles,svm,0.52,0.010000000000000009,0.4,0.06324555320336758,0.12,0.1
588,50,0.4,circles,svm,0.6,0.04472135954999581,0.36,0.1019803902718557,0.24,0.5
589,50,0.4,circles,svm,0.635,0.03741657386773941,0.28,0.132664991614216,0.355,1.0
590,50,0.4,circles,svm,0.795,0.03316624790355399,0.31999999999999995,0.11661903789690602,0.4750000000000001,5.0
591,50,0.4,circles,svm,0.8699999999999999,0.018708286933869726,0.4,0.06324555320336758,0.46999999999999986,10.0
592,50,0.4,circles,svm,0.985,0.012247448713915901,0.44000000000000006,0.1624807680927192,0.5449999999999999,50.0
593,50,0.4,circles,svm,1.0,0.0,0.44000000000000006,0.04898979485566355,0.5599999999999999,1000.0
594,50,0.4,moons,logistic,0.635,0.12509996003196805,0.5599999999999999,0.24166091947189144,0.07500000000000007,0.001
595,50,0.4,moons,logistic,0.7100000000000002,0.08000000000000003,0.64,0.2154065922853802,0.07000000000000017,0.01
596,50,0.4,moons,logistic,0.825,0.03535533905932736,0.8,0.14142135623730953,0.02499999999999991,0.1
597,50,0.4,moons,logistic,0.845,0.02449489742783176,0.82,0.132664991614216,0.025000000000000022,1.0
598,50,0.4,moons,logistic,0.865,0.020000000000000018,0.82,0.11661903789690603,0.04500000000000004,10.0
599,50,0.4,moons,logistic,0.865,0.020000000000000018,0.8400000000000001,0.10198039027185571,0.02499999999999991,100.0
600,50,0.4,moons,logistic,0.865,0.020000000000000018,0.8400000000000001,0.10198039027185571,0.02499999999999991,1000.0
601,50,0.4,moons,svm,0.635,0.12509996003196805,0.5599999999999999,0.24166091947189144,0.07500000000000007,0.001
602,50,0.4,moons,svm,0.635,0.12509996003196805,0.5599999999999999,0.24166091947189144,0.07500000000000007,0.005
603,50,0.4,moons,svm,0.735,0.046368092477478536,0.6799999999999999,0.1469693845669907,0.05500000000000005,0.01
604,50,0.4,moons,svm,0.8150000000000001,0.04062019202317979,0.8,0.14142135623730953,0.015000000000000013,0.05
605,50,0.4,moons,svm,0.8400000000000001,0.03741657386773941,0.82,0.132664991614216,0.02000000000000013,0.1
606,50,0.4,moons,svm,0.875,0.01581138830084191,0.8400000000000001,0.07999999999999997,0.03499999999999992,0.5
607,50,0.4,moons,svm,0.905,0.018708286933869726,0.86,0.07999999999999997,0.04500000000000004,1.0
608,50,0.4,moons,svm,0.9349999999999999,0.012247448713915848,0.82,0.11661903789690603,0.11499999999999999,5.0
609,50,0.4,moons,svm,0.985,0.012247448713915901,0.76,0.14966629547095767,0.22499999999999998,10.0
610,50,0.4,moons,svm,1.0,0.0,0.54,0.07999999999999997,0.45999999999999996,50.0
611,50,0.4,moons,svm,1.0,0.0,0.42000000000000004,0.07483314773547883,0.58,1000.0
612,50,0.5,circles,logistic,0.5349999999999999,0.03391164991562634,0.36,0.1019803902718557,0.17499999999999993,0.001
613,50,0.5,circles,logistic,0.53,0.033166247903554,0.36000000000000004,0.1019803902718557,0.16999999999999998,0.01
614,50,0.5,circles,logistic,0.54,0.025495097567963917,0.36000000000000004,0.1019803902718557,0.18,0.1
615,50,0.5,circles,logistic,0.5399999999999999,0.060415229867972875,0.44000000000000006,0.12,0.09999999999999987,1.0
616,50,0.5,circles,logistic,0.5349999999999999,0.04636809247747852,0.4600000000000001,0.1019803902718557,0.07499999999999984,10.0
617,50,0.5,circles,logistic,0.5399999999999999,0.05612486080160913,0.4600000000000001,0.1019803902718557,0.07999999999999985,100.0
618,50,0.5,circles,logistic,0.5399999999999999,0.05612486080160913,0.4600000000000001,0.1019803902718557,0.07999999999999985,1000.0
619,50,0.5,circles,svm,0.555,0.018708286933869677,0.38,0.11661903789690602,0.17500000000000004,0.001
620,50,0.5,circles,svm,0.5599999999999999,0.01999999999999997,0.38,0.11661903789690602,0.17999999999999994,0.005
621,50,0.5,circles,svm,0.5549999999999999,0.02915475947422648,0.38,0.11661903789690602,0.17499999999999993,0.01
622,50,0.5,circles,svm,0.5599999999999999,0.037416573867739396,0.4,0.1414213562373095,0.15999999999999992,0.05
623,50,0.5,circles,svm,0.5650000000000001,0.03391164991562633,0.4,0.1414213562373095,0.16500000000000004,0.1
624,50,0.5,circles,svm,0.6599999999999999,0.029999999999999995,0.5,0.10954451150103323,0.15999999999999992,0.5
625,50,0.5,circles,svm,0.6849999999999999,0.0254950975679639,0.4600000000000001,0.13564659966250536,0.22499999999999987,1.0
626,50,0.5,circles,svm,0.7649999999999999,0.03741657386773941,0.36000000000000004,0.13564659966250536,0.40499999999999986,5.0
627,50,0.5,circles,svm,0.8299999999999998,0.043011626335213125,0.33999999999999997,0.08,0.4899999999999999,10.0
628,50,0.5,circles,svm,0.9650000000000001,0.020000000000000018,0.44000000000000006,0.08,0.525,50.0
629,50,0.5,circles,svm,1.0,0.0,0.38,0.132664991614216,0.62,1000.0
630,50,0.5,moons,logistic,0.575,0.1,0.48,0.16,0.09499999999999997,0.001
631,50,0.5,moons,logistic,0.725,0.035355339059327376,0.68,0.07483314773547885,0.04499999999999993,0.01
632,50,0.5,moons,logistic,0.78,0.02449489742783176,0.76,0.10198039027185572,0.020000000000000018,0.1
633,50,0.5,moons,logistic,0.76,0.025495097567963948,0.76,0.10198039027185572,0.0,1.0
634,50,0.5,moons,logistic,0.76,0.025495097567963948,0.76,0.10198039027185572,0.0,10.0
635,50,0.5,moons,logistic,0.76,0.025495097567963948,0.76,0.10198039027185572,0.0,100.0
636,50,0.5,moons,logistic,0.76,0.025495097567963948,0.76,0.10198039027185572,0.0,1000.0
637,50,0.5,moons,svm,0.57,0.08999999999999998,0.48,0.16,0.08999999999999997,0.001
638,50,0.5,moons,svm,0.575,0.1,0.48,0.16,0.09499999999999997,0.005
639,50,0.5,moons,svm,0.72,0.07314369419163899,0.64,0.10198039027185571,0.07999999999999996,0.01
640,50,0.5,moons,svm,0.7649999999999999,0.03741657386773941,0.7600000000000001,0.08000000000000003,0.004999999999999782,0.05
641,50,0.5,moons,svm,0.78,0.02449489742783176,0.78,0.09797958971132714,0.0,0.1
642,50,0.5,moons,svm,0.7699999999999999,0.010000000000000009,0.74,0.08000000000000003,0.029999999999999916,0.5
643,50,0.5,moons,svm,0.795,0.024494897427831747,0.72,0.07483314773547886,0.07500000000000007,1.0
644,50,0.5,moons,svm,0.9100000000000001,0.03391164991562632,0.7799999999999999,0.07483314773547886,0.13000000000000023,5.0
645,50,0.5,moons,svm,0.9400000000000001,0.029999999999999975,0.74,0.12000000000000002,0.20000000000000007,10.0
646,50,0.5,moons,svm,0.9949999999999999,0.010000000000000009,0.58,0.19390719429665315,0.4149999999999999,50.0
647,50,0.5,moons,svm,1.0,0.0,0.43999999999999995,0.07999999999999997,0.56,1000.0
648,100,0.0,circles,logistic,0.5225000000000001,0.009354143466934868,0.41000000000000003,0.037416573867739424,0.11250000000000004,0.001
649,100,0.0,circles,logistic,0.52,0.010000000000000014,0.42000000000000004,0.04000000000000001,0.09999999999999998,0.01
650,100,0.0,circles,logistic,0.5025000000000001,0.03984344362627307,0.4,0.04472135954999581,0.10250000000000004,0.1
651,100,0.0,circles,logistic,0.5225,0.03297726489568231,0.42000000000000004,0.04000000000000001,0.10249999999999992,1.0
652,100,0.0,circles,logistic,0.525,0.025,0.4,0.04472135954999581,0.125,10.0
653,100,0.0,circles,logistic,0.525,0.025,0.4,0.04472135954999581,0.125,100.0
654,100,0.0,circles,logistic,0.525,0.025,0.4,0.04472135954999581,0.125,1000.0
655,100,0.0,circles,svm,0.5225000000000001,0.009354143466934868,0.41,0.037416573867739424,0.1125000000000001,0.001
656,100,0.0,circles,svm,0.5225000000000001,0.009354143466934868,0.41,0.037416573867739424,0.1125000000000001,0.005
657,100,0.0,circles,svm,0.525,0.007905694150420955,0.41,0.037416573867739424,0.11500000000000005,0.01
658,100,0.0,circles,svm,0.5275000000000001,0.009354143466934856,0.41,0.037416573867739424,0.1175000000000001,0.05
659,100,0.0,circles,svm,0.5349999999999999,0.01658312395177701,0.41,0.037416573867739424,0.12499999999999994,0.1
660,100,0.0,circles,svm,0.7474999999999999,0.0532681893816563,0.55,0.07071067811865475,0.1974999999999999,0.5
661,100,0.0,circles,svm,1.0,0.0,1.0,0.0,0.0,1.0
662,100,0.0,circles,svm,1.0,0.0,1.0,0.0,0.0,5.0
663,100,0.0,circles,svm,1.0,0.0,1.0,0.0,0.0,10.0
664,100,0.0,circles,svm,1.0,0.0,0.9800000000000001,0.03999999999999999,0.019999999999999907,50.0
665,100,0.0,circles,svm,1.0,0.0,0.6399999999999999,0.2956349099818897,0.3600000000000001,1000.0
666,100,0.0,moons,logistic,0.57,0.11500000000000003,0.5,0.09999999999999998,0.06999999999999995,0.001
667,100,0.0,moons,logistic,0.7925,0.023184046238739264,0.7599999999999999,0.08000000000000003,0.032500000000000084,0.01
668,100,0.0,moons,logistic,0.8174999999999999,0.018708286933869726,0.8,0.08944271909999157,0.01749999999999985,0.1
669,100,0.0,moons,logistic,0.865,0.009354143466934856,0.86,0.048989794855663536,0.0050000000000000044,1.0
670,100,0.0,moons,logistic,0.8799999999999999,0.01499999999999999,0.8800000000000001,0.06000000000000001,-2.220446049250313e-16,10.0
671,100,0.0,moons,logistic,0.885,0.012247448713915874,0.8800000000000001,0.06000000000000001,0.004999999999999893,100.0
672,100,0.0,moons,logistic,0.8825,0.012747548783981946,0.8699999999999999,0.06782329983125268,0.012500000000000067,1000.0
673,100,0.0,moons,svm,0.57,0.11500000000000003,0.5,0.09999999999999998,0.06999999999999995,0.001
674,100,0.0,moons,svm,0.7525000000000001,0.03984344362627308,0.7,0.031622776601683784,0.0525000000000001,0.005
675,100,0.0,moons,svm,0.7925000000000001,0.030207614933986406,0.7799999999999999,0.10295630140987,0.012500000000000178,0.01
676,100,0.0,moons,svm,0.835,0.014577379737113249,0.8400000000000001,0.05830951894845297,-0.0050000000000001155,0.05
677,100,0.0,moons,svm,0.8474999999999999,0.01457737973711328,0.85,0.05477225575051658,-0.0025000000000000577,0.1
678,100,0.0,moons,svm,0.9674999999999999,0.01870828693386972,0.9600000000000002,0.058309518948453015,0.007499999999999729,0.5
679,100,0.0,moons,svm,1.0,0.0,1.0,0.0,0.0,1.0
680,100,0.0,moons,svm,1.0,0.0,1.0,0.0,0.0,5.0
681,100,0.0,moons,svm,1.0,0.0,1.0,0.0,0.0,10.0
682,100,0.0,moons,svm,1.0,0.0,1.0,0.0,0.0,50.0
683,100,0.0,moons,svm,1.0,0.0,0.8700000000000001,0.08717797887081347,0.1299999999999999,1000.0
684,100,0.1,circles,logistic,0.5149999999999999,0.021505813167606577,0.42000000000000004,0.050990195135927854,0.09499999999999986,0.001
685,100,0.1,circles,logistic,0.5149999999999999,0.021505813167606577,0.42000000000000004,0.050990195135927854,0.09499999999999986,0.01
686,100,0.1,circles,logistic,0.49000000000000005,0.03482097069296029,0.38,0.0678232998312527,0.11000000000000004,0.1
687,100,0.1,circles,logistic,0.5225,0.018371173070873832,0.41,0.058309518948453015,0.11249999999999999,1.0
688,100,0.1,circles,logistic,0.5225,0.018371173070873832,0.4,0.05477225575051662,0.12249999999999994,10.0
689,100,0.1,circles,logistic,0.5225,0.018371173070873832,0.4,0.05477225575051662,0.12249999999999994,100.0
690,100,0.1,circles,logistic,0.5249999999999999,0.020916500663351902,0.4,0.05477225575051662,0.12499999999999989,1000.0
691,100,0.1,circles,svm,0.5275,0.009354143466934856,0.43,0.0678232998312527,0.09749999999999998,0.001
692,100,0.1,circles,svm,0.5275000000000001,0.009354143466934856,0.43,0.0678232998312527,0.09750000000000009,0.005
693,100,0.1,circles,svm,0.5275000000000001,0.009354143466934856,0.43999999999999995,0.08602325267042626,0.08750000000000013,0.01
694,100,0.1,circles,svm,0.5375,0.02091650066335188,0.42000000000000004,0.04000000000000001,0.11749999999999994,0.05
695,100,0.1,circles,svm,0.55,0.035355339059327404,0.44000000000000006,0.05830951894845301,0.10999999999999999,0.1
696,100,0.1,circles,svm,0.7499999999999999,0.047434164902525694,0.5900000000000001,0.12409673645990858,0.1599999999999998,0.5
697,100,0.1,circles,svm,0.805,0.049117206760971255,0.69,0.0916515138991168,0.1150000000000001,1.0
698,100,0.1,circles,svm,0.8574999999999999,0.02031009601158991,0.73,0.12083045973594571,0.12749999999999995,5.0
699,100,0.1,circles,svm,0.875,0.032596012026013255,0.7500000000000001,0.10488088481701513,0.12499999999999989,10.0
700,100,0.1,circles,svm,0.9525,0.009354143466934868,0.69,0.15297058540778352,0.26250000000000007,50.0
701,100,0.1,circles,svm,1.0,0.0,0.4699999999999999,0.09273618495495704,0.53,1000.0
702,100,0.1,moons,logistic,0.5875,0.1015504800579495,0.45,0.21213203435596426,0.1375,0.001
703,100,0.1,moons,logistic,0.78,0.016955824957813174,0.7100000000000002,0.13190905958272917,0.06999999999999984,0.01
704,100,0.1,moons,logistic,0.8225,0.014577379737113245,0.79,0.05830951894845301,0.03249999999999997,0.1
705,100,0.1,moons,logistic,0.8575000000000002,0.016955824957813156,0.8400000000000001,0.037416573867739396,0.01750000000000007,1.0
706,100,0.1,moons,logistic,0.875,0.017677669529663688,0.8699999999999999,0.05999999999999997,0.0050000000000001155,10.0
707,100,0.1,moons,logistic,0.8800000000000001,0.012747548783981951,0.8699999999999999,0.05999999999999997,0.010000000000000231,100.0
708,100,0.1,moons,logistic,0.885,0.018371173070873822,0.8699999999999999,0.05999999999999997,0.015000000000000124,1000.0
709,100,0.1,moons,svm,0.5875,0.1015504800579495,0.45,0.21213203435596426,0.1375,0.001
710,100,0.1,moons,svm,0.705,0.07566372975210778,0.59,0.21307275752662516,0.11499999999999999,0.005
711,100,0.1,moons,svm,0.7975,0.009354143466934868,0.79,0.05830951894845301,0.007499999999999951,0.01
712,100,0.1,moons,svm,0.845,0.010000000000000004,0.8099999999999999,0.058309518948453015,0.03500000000000003,0.05
713,100,0.1,moons,svm,0.86,0.01999999999999998,0.8099999999999999,0.058309518948453015,0.050000000000000044,0.1
714,100,0.1,moons,svm,0.96,0.014577379737113249,0.96,0.04898979485566355,0.0,0.5
715,100,0.1,moons,svm,0.9800000000000001,0.0061237243569579785,0.9800000000000001,0.024494897427831803,0.0,1.0
716,100,0.1,moons,svm,1.0,0.0,0.99,0.020000000000000018,0.010000000000000009,5.0
717,100,0.1,moons,svm,1.0,0.0,1.0,0.0,0.0,10.0
718,100,0.1,moons,svm,1.0,0.0,0.99,0.020000000000000018,0.010000000000000009,50.0
719,100,0.1,moons,svm,1.0,0.0,0.51,0.13564659966250536,0.49,1000.0
720,100,0.2,circles,logistic,0.545,0.014999999999999998,0.37,0.040000000000000015,0.17500000000000004,0.001
721,100,0.2,circles,logistic,0.545,0.010000000000000014,0.37,0.040000000000000015,0.17500000000000004,0.01
722,100,0.2,circles,logistic,0.5375,0.020916500663351895,0.35,0.06324555320336758,0.1875,0.1
723,100,0.2,circles,logistic,0.5549999999999999,0.02573907535246749,0.36,0.058309518948453015,0.19499999999999995,1.0
724,100,0.2,circles,logistic,0.5525,0.02150581316760657,0.35,0.05477225575051662,0.2025,10.0
725,100,0.2,circles,logistic,0.5525,0.02150581316760657,0.35,0.05477225575051662,0.2025,100.0
726,100,0.2,circles,logistic,0.5549999999999999,0.02573907535246749,0.35,0.05477225575051662,0.20499999999999996,1000.0
727,100,0.2,circles,svm,0.5475,0.021505813167606577,0.41,0.08000000000000003,0.1375,0.001
728,100,0.2,circles,svm,0.545,0.021794494717703377,0.41,0.08000000000000003,0.13500000000000006,0.005
729,100,0.2,circles,svm,0.5475,0.021505813167606577,0.41,0.08000000000000003,0.1375,0.01
730,100,0.2,circles,svm,0.56,0.045689167206242665,0.41,0.07348469228349536,0.15000000000000008,0.05
731,100,0.2,circles,svm,0.5625,0.037914377220257756,0.41,0.07348469228349536,0.15250000000000002,0.1
732,100,0.2,circles,svm,0.7224999999999999,0.039843443626273053,0.6399999999999999,0.08602325267042628,0.08250000000000002,0.5
733,100,0.2,circles,svm,0.73,0.023184046238739254,0.6,0.07071067811865474,0.13,1.0
734,100,0.2,circles,svm,0.75,0.01936491673103706,0.5599999999999999,0.11575836902790225,0.19000000000000006,5.0
735,100,0.2,circles,svm,0.7974999999999999,0.01999999999999998,0.56,0.07999999999999997,0.23749999999999982,10.0
736,100,0.2,circles,svm,0.9199999999999999,0.016955824957813163,0.49000000000000005,0.1319090595827292,0.4299999999999999,50.0
737,100,0.2,circles,svm,1.0,0.0,0.41999999999999993,0.0871779788708135,0.5800000000000001,1000.0
738,100,0.2,moons,logistic,0.5449999999999999,0.02179449471770337,0.31999999999999995,0.08717797887081347,0.22499999999999998,0.001
739,100,0.2,moons,logistic,0.7475,0.059371710435189566,0.61,0.2437211521390788,0.13750000000000007,0.01
740,100,0.2,moons,logistic,0.8099999999999999,0.024238399287081637,0.77,0.07483314773547886,0.039999999999999925,0.1
741,100,0.2,moons,logistic,0.8225,0.01658312395177698,0.8099999999999999,0.05830951894845301,0.012500000000000067,1.0
742,100,0.2,moons,logistic,0.825,0.020916500663351895,0.8099999999999999,0.06633249580710801,0.015000000000000013,10.0
743,100,0.2,moons,logistic,0.8275,0.012247448713915888,0.8099999999999999,0.06633249580710801,0.01750000000000007,100.0
744,100,0.2,moons,logistic,0.8275,0.012247448713915888,0.8099999999999999,0.06633249580710801,0.01750000000000007,1000.0
745,100,0.2,moons,svm,0.5449999999999999,0.02179449471770337,0.31999999999999995,0.08717797887081347,0.22499999999999998,0.001
746,100,0.2,moons,svm,0.6675,0.07053367989832944,0.5,0.21908902300206645,0.16749999999999998,0.005
747,100,0.2,moons,svm,0.795,0.02806243040080455,0.77,0.07483314773547886,0.025000000000000022,0.01
748,100,0.2,moons,svm,0.805,0.021794494717703377,0.79,0.07348469228349536,0.015000000000000013,0.05
749,100,0.2,moons,svm,0.8175000000000001,0.018708286933869677,0.8,0.07071067811865477,0.01750000000000007,0.1
750,100,0.2,moons,svm,0.89,0.021505813167606573,0.8699999999999999,0.05099019513592783,0.02000000000000013,0.5
751,100,0.2,moons,svm,0.9475,0.009354143466934856,0.95,0.031622776601683784,-0.0024999999999999467,1.0
752,100,0.2,moons,svm,0.975,0.007905694150420955,0.96,0.020000000000000018,0.015000000000000013,5.0
753,100,0.2,moons,svm,0.9824999999999999,0.0061237243569579785,0.9400000000000001,0.048989794855663564,0.04249999999999987,10.0
754,100,0.2,moons,svm,0.9974999999999999,0.004999999999999982,0.86,0.048989794855663536,0.13749999999999996,50.0
755,100,0.2,moons,svm,1.0,0.0,0.35,0.08944271909999159,0.65,1000.0
756,100,0.3,circles,logistic,0.5275000000000001,0.01457737973711328,0.39,0.07348469228349534,0.13750000000000007,0.001
757,100,0.3,circles,logistic,0.5275000000000001,0.01457737973711328,0.39,0.07348469228349534,0.13750000000000007,0.01
758,100,0.3,circles,logistic,0.5225,0.028939592256975573,0.39,0.07348469228349534,0.13249999999999995,0.1
759,100,0.3,circles,logistic,0.5225,0.02669269563007828,0.37,0.0678232998312527,0.15249999999999997,1.0
760,100,0.3,circles,logistic,0.525,0.032596012026013255,0.38,0.07483314773547883,0.14500000000000002,10.0
761,100,0.3,circles,logistic,0.5275000000000001,0.03482097069296031,0.38,0.07483314773547883,0.14750000000000008,100.0
762,100,0.3,circles,logistic,0.5275000000000001,0.03482097069296031,0.38,0.07483314773547883,0.14750000000000008,1000.0
763,100,0.3,circles,svm,0.5275000000000001,0.01457737973711328,0.39,0.07348469228349534,0.13750000000000007,0.001
764,100,0.3,circles,svm,0.5275000000000001,0.01457737973711328,0.39,0.07348469228349534,0.13750000000000007,0.005
765,100,0.3,circles,svm,0.5275000000000001,0.01457737973711328,0.39,0.07348469228349534,0.13750000000000007,0.01
766,100,0.3,circles,svm,0.5275000000000001,0.01457737973711328,0.4000000000000001,0.05477225575051662,0.1275,0.05
767,100,0.3,circles,svm,0.5325,0.023184046238739254,0.42000000000000004,0.04000000000000001,0.11249999999999993,0.1
768,100,0.3,circles,svm,0.6375,0.017677669529663674,0.5199999999999999,0.10295630140986999,0.11750000000000005,0.5
769,100,0.3,circles,svm,0.6799999999999999,0.039999999999999994,0.5,0.06324555320336757,0.17999999999999994,1.0
770,100,0.3,circles,svm,0.8125,0.02738612787525829,0.64,0.10198039027185568,0.1725,5.0
771,100,0.3,circles,svm,0.86,0.031024184114977142,0.65,0.1,0.20999999999999996,10.0
772,100,0.3,circles,svm,0.9625,0.013693063937629145,0.6300000000000001,0.08717797887081348,0.3324999999999999,50.0
773,100,0.3,circles,svm,0.9949999999999999,0.006123724356957924,0.44000000000000006,0.08000000000000003,0.5549999999999998,1000.0
774,100,0.3,moons,logistic,0.6275,0.13633598204435982,0.5700000000000001,0.18601075237738274,0.057499999999999885,0.001
775,100,0.3,moons,logistic,0.7949999999999999,0.018708286933869726,0.75,0.16733200530681513,0.04499999999999993,0.01
776,100,0.3,moons,logistic,0.82,0.02806243040080456,0.8,0.13784048752090222,0.019999999999999907,0.1
777,100,0.3,moons,logistic,0.845,0.01870828693386972,0.8300000000000001,0.1077032961426901,0.014999999999999902,1.0
778,100,0.3,moons,logistic,0.8525,0.021505813167606577,0.8400000000000001,0.09695359714832658,0.012499999999999956,10.0
779,100,0.3,moons,logistic,0.8550000000000001,0.016955824957813195,0.8400000000000001,0.09695359714832658,0.015000000000000013,100.0
780,100,0.3,moons,logistic,0.8550000000000001,0.016955824957813195,0.8400000000000001,0.09695359714832658,0.015000000000000013,1000.0
781,100,0.3,moons,svm,0.63,0.14089002803605372,0.5599999999999999,0.18275666882497066,0.07000000000000006,0.001
782,100,0.3,moons,svm,0.75,0.10216408370851272,0.7,0.10488088481701517,0.050000000000000044,0.005
783,100,0.3,moons,svm,0.8025,0.03297726489568231,0.79,0.14282856857085702,0.012499999999999956,0.01
784,100,0.3,moons,svm,0.8300000000000001,0.02573907535246752,0.82,0.11224972160321826,0.01000000000000012,0.05
785,100,0.3,moons,svm,0.8375,0.017677669529663705,0.82,0.11224972160321826,0.01750000000000007,0.1
786,100,0.3,moons,svm,0.8949999999999999,0.012747548783981965,0.89,0.07999999999999997,0.004999999999999893,0.5
787,100,0.3,moons,svm,0.93,0.023184046238739254,0.9,0.07071067811865474,0.030000000000000027,1.0
788,100,0.3,moons,svm,0.9450000000000001,0.01695582495781315,0.9400000000000001,0.07348469228349531,0.0050000000000000044,5.0
789,100,0.3,moons,svm,0.95,0.013693063937629145,0.9400000000000001,0.048989794855663564,0.009999999999999898,10.0
790,100,0.3,moons,svm,0.9924999999999999,0.006123724356957924,0.82,0.09273618495495704,0.1725,50.0
791,100,0.3,moons,svm,1.0,0.0,0.48999999999999994,0.07348469228349534,0.51,1000.0
792,100,0.4,circles,logistic,0.53,0.024494897427831782,0.41000000000000003,0.04898979485566358,0.12,0.001
793,100,0.4,circles,logistic,0.5275000000000001,0.020000000000000018,0.41000000000000003,0.04898979485566358,0.11750000000000005,0.01
794,100,0.4,circles,logistic,0.545,0.026925824035672535,0.41,0.07348469228349536,0.13500000000000006,0.1
795,100,0.4,circles,logistic,0.5225,0.048347699014534284,0.44000000000000006,0.04898979485566355,0.0824999999999999,1.0
796,100,0.4,circles,logistic,0.5325,0.02915475947422651,0.44000000000000006,0.04898979485566355,0.09249999999999992,10.0
797,100,0.4,circles,logistic,0.5325,0.02915475947422651,0.44000000000000006,0.04898979485566355,0.09249999999999992,100.0
798,100,0.4,circles,logistic,0.5325,0.02915475947422651,0.44000000000000006,0.04898979485566355,0.09249999999999992,1000.0
799,100,0.4,circles,svm,0.525,0.015811388300841927,0.41000000000000003,0.04898979485566358,0.11499999999999999,0.001
800,100,0.4,circles,svm,0.5275000000000001,0.020000000000000018,0.41000000000000003,0.04898979485566358,0.11750000000000005,0.005
801,100,0.4,circles,svm,0.53,0.024494897427831782,0.41000000000000003,0.04898979485566358,0.12,0.01
802,100,0.4,circles,svm,0.5349999999999999,0.03391164991562635,0.4,0.0632455532033676,0.1349999999999999,0.05
803,100,0.4,circles,svm,0.5475000000000001,0.027838821814150098,0.42000000000000004,0.06000000000000001,0.12750000000000006,0.1
804,100,0.4,circles,svm,0.5974999999999999,0.02549509756796393,0.51,0.058309518948453015,0.08749999999999991,0.5
805,100,0.4,circles,svm,0.6225,0.021505813167606556,0.52,0.05099019513592784,0.10250000000000004,1.0
806,100,0.4,circles,svm,0.7675000000000001,0.010000000000000009,0.44000000000000006,0.06633249580710802,0.3275,5.0
807,100,0.4,circles,svm,0.85,0.03446012188022553,0.47000000000000003,0.050990195135927854,0.37999999999999995,10.0
808,100,0.4,circles,svm,0.9650000000000001,0.012247448713915915,0.4699999999999999,0.08124038404635961,0.49500000000000016,50.0
809,100,0.4,circles,svm,1.0,0.0,0.47000000000000003,0.03999999999999999,0.53,1000.0
810,100,0.4,moons,logistic,0.5225000000000001,0.009354143466934868,0.42000000000000004,0.04000000000000001,0.10250000000000004,0.001
811,100,0.4,moons,logistic,0.7825,0.026925824035672532,0.74,0.07348469228349536,0.04249999999999998,0.01
812,100,0.4,moons,logistic,0.8175000000000001,0.016955824957813174,0.8099999999999999,0.037416573867739396,0.007500000000000173,0.1
813,100,0.4,moons,logistic,0.845,0.024494897427831782,0.8299999999999998,0.06782329983125265,0.015000000000000124,1.0
814,100,0.4,moons,logistic,0.8400000000000001,0.022912878474779203,0.8399999999999999,0.05830951894845297,2.220446049250313e-16,10.0
815,100,0.4,moons,logistic,0.8400000000000001,0.022912878474779203,0.8399999999999999,0.05830951894845297,2.220446049250313e-16,100.0
816,100,0.4,moons,logistic,0.8400000000000001,0.022912878474779203,0.8399999999999999,0.05830951894845297,2.220446049250313e-16,1000.0
817,100,0.4,moons,svm,0.52,0.010000000000000014,0.42000000000000004,0.04000000000000001,0.09999999999999998,0.001
818,100,0.4,moons,svm,0.72,0.04782781617427248,0.64,0.07999999999999997,0.07999999999999996,0.005
819,100,0.4,moons,svm,0.795,0.021794494717703377,0.7699999999999999,0.05099019513592786,0.025000000000000133,0.01
820,100,0.4,moons,svm,0.8225,0.012247448713915901,0.79,0.05830951894845301,0.03249999999999997,0.05
821,100,0.4,moons,svm,0.8324999999999999,0.0061237243569579785,0.82,0.0748331477354788,0.012499999999999956,0.1
822,100,0.4,moons,svm,0.8400000000000001,0.01658312395177701,0.8399999999999999,0.05830951894845297,2.220446049250313e-16,0.5
823,100,0.4,moons,svm,0.8525,0.019999999999999997,0.8300000000000001,0.05099019513592784,0.022499999999999964,1.0
824,100,0.4,moons,svm,0.8975000000000002,0.01658312395177702,0.85,0.05477225575051658,0.04750000000000021,5.0
825,100,0.4,moons,svm,0.9175000000000001,0.018708286933869687,0.82,0.06782329983125265,0.09750000000000014,10.0
826,100,0.4,moons,svm,0.9925,0.010000000000000004,0.6900000000000001,0.037416573867739396,0.3025,50.0
827,100,0.4,moons,svm,1.0,0.0,0.45,0.05477225575051662,0.55,1000.0
828,100,0.5,circles,logistic,0.5199999999999999,0.015000000000000036,0.47000000000000003,0.040000000000000015,0.04999999999999988,0.001
829,100,0.5,circles,logistic,0.52,0.023184046238739264,0.4600000000000001,0.08,0.05999999999999994,0.01
830,100,0.5,circles,logistic,0.5574999999999999,0.033166247903554026,0.5000000000000001,0.07071067811865474,0.057499999999999774,0.1
831,100,0.5,circles,logistic,0.5650000000000001,0.03824264635194586,0.52,0.10295630140987,0.04500000000000004,1.0
832,100,0.5,circles,logistic,0.5650000000000001,0.04430011286667338,0.52,0.10295630140987,0.04500000000000004,10.0
