,n,noise_lvl,data_type,model,TRE,TRE_STD,TESTE,TRE_VAR,TESTE_STD,TESTE_VAR,E_DIFF,model_param
492,50,0.1,moons,logistic,0.8555555555555554,0.018885257457751062,0.82,0.0003566529492455421,0.14757295747452437,0.02177777777777778,0.03555555555555545,1000.0
493,50,0.1,moons,svm,0.5177777777777777,0.010734353145325526,0.33999999999999997,,0.09660917830792959,,0.1777777777777777,0.001
494,50,0.1,moons,svm,0.5177777777777777,0.010734353145325526,0.33999999999999997,,0.09660917830792959,,0.1777777777777777,0.005
495,50,0.1,moons,svm,0.7466666666666666,0.06964538828766317,0.6799999999999999,,0.23475755815545346,,0.06666666666666665,0.01
496,50,0.1,moons,svm,0.7844444444444444,0.021081851067789203,0.78,,0.14757295747452437,,0.004444444444444362,0.05
497,50,0.1,moons,svm,0.8155555555555555,0.014998856838012258,0.78,,0.14757295747452437,,0.03555555555555545,0.1
498,50,0.1,moons,svm,0.9155555555555557,0.025228720542113198,0.8600000000000001,,0.16465452046971293,,0.05555555555555558,0.5
499,50,0.1,moons,svm,0.9844444444444445,0.010734353145325526,0.96,,0.1264911064067352,,0.02444444444444449,1.0
500,50,0.1,moons,svm,1.0,0.0,0.9800000000000001,,0.06324555320336757,,0.019999999999999907,5.0
501,50,0.1,moons,svm,1.0,0.0,0.9800000000000001,,0.06324555320336757,,0.019999999999999907,10.0
502,50,0.1,moons,svm,1.0,0.0,0.96,,0.08432740427115676,,0.040000000000000036,50.0
503,50,0.1,moons,svm,1.0,0.0,0.37999999999999995,,0.11352924243950935,,0.6200000000000001,1000.0
504,50,0.2,circles,logistic,0.5133333333333333,0.007027283689263076,0.37999999999999995,4.938271604938286e-05,0.0632455532033676,0.004000000000000001,0.13333333333333336,0.001
505,50,0.2,circles,logistic,0.5133333333333333,0.007027283689263076,0.37999999999999995,4.938271604938286e-05,0.0632455532033676,0.004000000000000001,0.13333333333333336,0.01
506,50,0.2,circles,logistic,0.5288888888888889,0.04293741258130205,0.27999999999999997,0.0018436213991769557,0.19321835661585918,0.03733333333333333,0.24888888888888888,0.1
507,50,0.2,circles,logistic,0.5355555555555556,0.03544736626371971,0.28,0.0012565157750342938,0.13984117975602023,0.01955555555555556,0.25555555555555554,1.0
508,50,0.2,circles,logistic,0.5222222222222223,0.03813196348513704,0.28,0.0014540466392318247,0.13984117975602023,0.01955555555555556,0.24222222222222223,10.0
509,50,0.2,circles,logistic,0.52,0.03505825056651626,0.28,0.0012290809327846375,0.13984117975602023,0.01955555555555556,0.24,100.0
510,50,0.2,circles,logistic,0.52,0.03505825056651626,0.28,0.0012290809327846375,0.13984117975602023,0.01955555555555556,0.24,1000.0
511,50,0.2,circles,svm,0.5133333333333333,0.007027283689263076,0.37999999999999995,,0.0632455532033676,,0.13333333333333336,0.001
512,50,0.2,circles,svm,0.5133333333333333,0.007027283689263076,0.37999999999999995,,0.0632455532033676,,0.13333333333333336,0.005
513,50,0.2,circles,svm,0.5133333333333333,0.007027283689263076,0.37999999999999995,,0.0632455532033676,,0.13333333333333336,0.01
514,50,0.2,circles,svm,0.5133333333333333,0.007027283689263076,0.37999999999999995,,0.0632455532033676,,0.13333333333333336,0.05
515,50,0.2,circles,svm,0.5155555555555555,0.0093697115856841,0.37999999999999995,,0.0632455532033676,,0.1355555555555556,0.1
516,50,0.2,circles,svm,0.5777777777777777,0.04444444444444446,0.36,,0.1577621275493231,,0.21777777777777774,0.5
517,50,0.2,circles,svm,0.6244444444444445,0.0304515626534733,0.3,,0.1699673171197595,,0.3244444444444445,1.0
518,50,0.2,circles,svm,0.7711111111111111,0.03151414427582615,0.36000000000000004,,0.1577621275493231,,0.41111111111111104,5.0
519,50,0.2,circles,svm,0.82,0.03982127423915736,0.34,,0.13498971154211056,,0.4799999999999999,10.0
520,50,0.2,circles,svm,0.9666666666666666,0.011712139482105068,0.36000000000000004,,0.2065591117977289,,0.6066666666666665,50.0
521,50,0.2,circles,svm,1.0,0.0,0.37999999999999995,,0.11352924243950935,,0.6200000000000001,1000.0
522,50,0.2,moons,logistic,0.5155555555555555,0.0093697115856841,0.36,8.779149519890285e-05,0.08432740427115679,0.007111111111111112,0.15555555555555556,0.001
523,50,0.2,moons,logistic,0.78,0.026604866660841477,0.6399999999999999,0.0007078189300411543,0.1264911064067352,0.016000000000000007,0.14000000000000012,0.01
524,50,0.2,moons,logistic,0.7977777777777777,0.02209842057803895,0.78,0.0004883401920438954,0.19888578520235065,0.03955555555555556,0.01777777777777767,0.1
525,50,0.2,moons,logistic,0.8333333333333333,0.011712139482105127,0.8399999999999999,0.00013717421124828574,0.1577621275493231,0.02488888888888889,-0.006666666666666599,1.0
526,50,0.2,moons,logistic,0.8911111111111113,0.012614360271056588,0.8800000000000001,0.00015912208504801083,0.1398411797560202,0.019555555555555555,0.011111111111111183,10.0
527,50,0.2,moons,logistic,0.8955555555555558,0.018294946718856998,0.9,0.00033470507544581645,0.1414213562373095,0.019999999999999997,-0.004444444444444251,100.0
528,50,0.2,moons,logistic,0.897777777777778,0.015537908861780044,0.9,0.00024142661179698285,0.1414213562373095,0.019999999999999997,-0.0022222222222220145,1000.0
529,50,0.2,moons,svm,0.5155555555555555,0.0093697115856841,0.36,,0.08432740427115679,,0.15555555555555556,0.001
530,50,0.2,moons,svm,0.5155555555555555,0.0093697115856841,0.36,,0.08432740427115679,,0.15555555555555556,0.005
531,50,0.2,moons,svm,0.7911111111111111,0.023888171106069778,0.6599999999999999,,0.09660917830792962,,0.13111111111111118,0.01
532,50,0.2,moons,svm,0.8133333333333332,0.021468706290651,0.82,,0.19888578520235062,,-0.00666666666666671,0.05
533,50,0.2,moons,svm,0.8177777777777777,0.017529125283258097,0.82,,0.19888578520235062,,-0.0022222222222222365,0.1
534,50,0.2,moons,svm,0.9200000000000002,0.011475506210984955,0.9,,0.1414213562373095,,0.02000000000000013,0.5
535,50,0.2,moons,svm,0.9511111111111111,0.014054567378526128,0.9199999999999999,,0.10327955589886444,,0.0311111111111112,1.0
536,50,0.2,moons,svm,0.9800000000000001,0.007027283689263076,0.9800000000000001,,0.06324555320336757,,0.0,5.0
537,50,0.2,moons,svm,0.9800000000000001,0.007027283689263076,0.96,,0.08432740427115676,,0.02000000000000013,10.0
538,50,0.2,moons,svm,1.0,0.0,0.82,,0.19888578520235062,,0.18000000000000005,50.0
539,50,0.2,moons,svm,1.0,0.0,0.36,,0.08432740427115679,,0.64,1000.0
540,50,0.3,circles,logistic,0.5199999999999999,0.011475506210984955,0.31999999999999995,0.0001316872427983543,0.10327955589886445,0.010666666666666668,0.19999999999999996,0.001
541,50,0.3,circles,logistic,0.5199999999999999,0.011475506210984955,0.31999999999999995,0.0001316872427983543,0.10327955589886445,0.010666666666666668,0.19999999999999996,0.01
542,50,0.3,circles,logistic,0.5555555555555556,0.051320023927966744,0.4000000000000001,0.0026337448559670793,0.23094010767585033,0.05333333333333334,0.1555555555555555,0.1
543,50,0.3,circles,logistic,0.5199999999999999,0.035058250566516264,0.48,0.0012290809327846377,0.23475755815545346,0.05511111111111112,0.039999999999999925,1.0
544,50,0.3,circles,logistic,0.5244444444444444,0.03345656234262584,0.48,0.0011193415637860095,0.23475755815545346,0.05511111111111112,0.0444444444444444,10.0
545,50,0.3,circles,logistic,0.5266666666666666,0.03636425987743283,0.48,0.001322359396433471,0.23475755815545346,0.05511111111111112,0.046666666666666634,100.0
546,50,0.3,circles,logistic,0.5266666666666666,0.03636425987743283,0.48,0.001322359396433471,0.23475755815545346,0.05511111111111112,0.046666666666666634,1000.0
547,50,0.3,circles,svm,0.5199999999999999,0.011475506210984955,0.31999999999999995,,0.10327955589886445,,0.19999999999999996,0.001
548,50,0.3,circles,svm,0.5199999999999999,0.011475506210984955,0.31999999999999995,,0.10327955589886445,,0.19999999999999996,0.005
549,50,0.3,circles,svm,0.5199999999999999,0.011475506210984955,0.31999999999999995,,0.10327955589886445,,0.19999999999999996,0.01
550,50,0.3,circles,svm,0.5288888888888889,0.027317168762349305,0.31999999999999995,,0.10327955589886445,,0.2088888888888889,0.05
551,50,0.3,circles,svm,0.5444444444444444,0.03954473426678265,0.36000000000000004,,0.1837873166945363,,0.18444444444444436,0.1
552,50,0.3,circles,svm,0.6511111111111111,0.055481432032811855,0.48,,0.1398411797560202,,0.1711111111111111,0.5
553,50,0.3,circles,svm,0.6755555555555557,0.04216370213557837,0.5,,0.1699673171197595,,0.1755555555555557,1.0
554,50,0.3,circles,svm,0.8511111111111112,0.02972207799665019,0.6000000000000001,,0.23094010767585033,,0.25111111111111106,5.0
555,50,0.3,circles,svm,0.9111111111111112,0.033126932999996896,0.6,,0.23094010767585033,,0.3111111111111112,10.0
556,50,0.3,circles,svm,0.9822222222222223,0.0093697115856841,0.5399999999999999,,0.18973665961010278,,0.4422222222222224,50.0
557,50,0.3,circles,svm,1.0,0.0,0.3,,0.10540925533894598,,0.7,1000.0
558,50,0.3,moons,logistic,0.5199999999999999,0.011475506210984955,0.31999999999999995,0.0001316872427983543,0.10327955589886445,0.010666666666666668,0.19999999999999996,0.001
559,50,0.3,moons,logistic,0.7755555555555554,0.0758671859500407,0.6399999999999999,0.005755829903978054,0.2065591117977289,0.04266666666666667,0.13555555555555554,0.01
560,50,0.3,moons,logistic,0.8066666666666666,0.039266246757625405,0.76,0.0015418381344307274,0.1837873166945363,0.03377777777777778,0.046666666666666634,0.1
561,50,0.3,moons,logistic,0.8133333333333332,0.03505825056651624,0.82,0.0012290809327846364,0.14757295747452437,0.02177777777777778,-0.00666666666666671,1.0
562,50,0.3,moons,logistic,0.8400000000000001,0.020420812966059618,0.8399999999999999,0.0004170096021947886,0.1577621275493231,0.02488888888888889,2.220446049250313e-16,10.0
563,50,0.3,moons,logistic,0.8400000000000001,0.022951012421969886,0.82,0.000526748971193416,0.17511900715418263,0.030666666666666672,0.02000000000000013,100.0
564,50,0.3,moons,logistic,0.8400000000000001,0.022951012421969886,0.82,0.000526748971193416,0.17511900715418263,0.030666666666666672,0.02000000000000013,1000.0
565,50,0.3,moons,svm,0.5199999999999999,0.011475506210984955,0.31999999999999995,,0.10327955589886445,,0.19999999999999996,0.001
566,50,0.3,moons,svm,0.5222222222222221,0.011712139482105127,0.31999999999999995,,0.10327955589886445,,0.2022222222222222,0.005
567,50,0.3,moons,svm,0.7977777777777778,0.061485943613176705,0.72,,0.16865480854231357,,0.07777777777777783,0.01
568,50,0.3,moons,svm,0.7999999999999999,0.025660011963983362,0.7799999999999999,,0.14757295747452437,,0.020000000000000018,0.05
569,50,0.3,moons,svm,0.8355555555555556,0.031774237910410674,0.82,,0.14757295747452437,,0.015555555555555656,0.1
570,50,0.3,moons,svm,0.8600000000000001,0.014998856838012284,0.8399999999999999,,0.12649110640673517,,0.02000000000000024,0.5
571,50,0.3,moons,svm,0.8955555555555558,0.010734353145325526,0.82,,0.14757295747452437,,0.07555555555555582,1.0
572,50,0.3,moons,svm,0.9111111111111112,0.02342427896421025,0.7999999999999999,,0.21081851067789195,,0.11111111111111127,5.0
573,50,0.3,moons,svm,0.9355555555555556,0.024455665213658054,0.7999999999999999,,0.21081851067789195,,0.13555555555555565,10.0
574,50,0.3,moons,svm,0.9844444444444445,0.010734353145325526,0.74,,0.23190036174568116,,0.24444444444444446,50.0
575,50,0.3,moons,svm,1.0,0.0,0.31999999999999995,,0.10327955589886445,,0.68,1000.0
576,50,0.4,circles,logistic,0.5222222222222221,0.015713484026367745,0.30000000000000004,0.0002469135802469143,0.1414213562373095,0.02,0.2222222222222221,0.001
577,50,0.4,circles,logistic,0.5222222222222221,0.015713484026367745,0.30000000000000004,0.0002469135802469143,0.1414213562373095,0.02,0.2222222222222221,0.01
578,50,0.4,circles,logistic,0.5377777777777777,0.03442651863295482,0.18,0.001185185185185185,0.11352924243950935,0.012888888888888889,0.3577777777777777,0.1
579,50,0.4,circles,logistic,0.5466666666666666,0.02608417312838373,0.18,0.0006803840877914958,0.14757295747452437,0.021777777777777778,0.36666666666666664,1.0
580,50,0.4,circles,logistic,0.5466666666666666,0.021468706290651014,0.18,0.0004609053497942385,0.14757295747452437,0.021777777777777778,0.36666666666666664,10.0
581,50,0.4,circles,logistic,0.5444444444444444,0.018885257457751062,0.18,0.0003566529492455421,0.14757295747452437,0.021777777777777778,0.3644444444444444,100.0
582,50,0.4,circles,logistic,0.5444444444444444,0.018885257457751062,0.18,0.0003566529492455421,0.14757295747452437,0.021777777777777778,0.3644444444444444,1000.0
583,50,0.4,circles,svm,0.5222222222222221,0.015713484026367745,0.30000000000000004,,0.1414213562373095,,0.2222222222222221,0.001
584,50,0.4,circles,svm,0.5222222222222221,0.015713484026367745,0.30000000000000004,,0.1414213562373095,,0.2222222222222221,0.005
585,50,0.4,circles,svm,0.5222222222222221,0.015713484026367745,0.30000000000000004,,0.1414213562373095,,0.2222222222222221,0.01
586,50,0.4,circles,svm,0.5222222222222221,0.015713484026367745,0.30000000000000004,,0.1414213562373095,,0.2222222222222221,0.05
587,50,0.4,circles,svm,0.5288888888888889,0.01752912528325815,0.28,,0.13984117975602023,,0.24888888888888883,0.1
588,50,0.4,circles,svm,0.6400000000000001,0.037478846342736356,0.24,,0.1264911064067352,,0.40000000000000013,0.5
589,50,0.4,circles,svm,0.6733333333333333,0.037843080813169776,0.36,,0.1577621275493231,,0.31333333333333335,1.0
590,50,0.4,circles,svm,0.7822222222222222,0.025228720542113205,0.4000000000000001,,0.1632993161855452,,0.3822222222222221,5.0
591,50,0.4,circles,svm,0.8555555555555555,0.02159611812905668,0.48,,0.19321835661585918,,0.37555555555555553,10.0
592,50,0.4,circles,svm,0.9844444444444445,0.021081851067789197,0.4000000000000001,,0.1632993161855452,,0.5844444444444443,50.0
593,50,0.4,circles,svm,1.0,0.0,0.32,,0.16865480854231357,,0.6799999999999999,1000.0
594,50,0.4,moons,logistic,0.5244444444444444,0.011475506210984955,0.27999999999999997,0.0001316872427983543,0.10327955589886445,0.010666666666666668,0.2444444444444444,0.001
595,50,0.4,moons,logistic,0.7288888888888889,0.05320973332168286,0.72,0.002831275720164608,0.13984117975602023,0.01955555555555556,0.008888888888888946,0.01
596,50,0.4,moons,logistic,0.7755555555555554,0.012614360271056613,0.7799999999999999,0.00015912208504801145,0.11352924243950936,0.012888888888888892,-0.004444444444444473,0.1
597,50,0.4,moons,logistic,0.7999999999999999,0.010475656017578472,0.7999999999999999,0.00010973936899862803,0.09428090415820635,0.00888888888888889,0.0,1.0
598,50,0.4,moons,logistic,0.8155555555555555,0.0235411090104751,0.7999999999999999,0.000554183813443072,0.09428090415820635,0.00888888888888889,0.015555555555555545,10.0
599,50,0.4,moons,logistic,0.8155555555555555,0.0235411090104751,0.7999999999999999,0.000554183813443072,0.09428090415820635,0.00888888888888889,0.015555555555555545,100.0
600,50,0.4,moons,logistic,0.8177777777777777,0.02925691504908367,0.7999999999999999,0.0008559670781892985,0.09428090415820635,0.00888888888888889,0.01777777777777778,1000.0
601,50,0.4,moons,svm,0.5244444444444444,0.011475506210984955,0.27999999999999997,,0.10327955589886445,,0.2444444444444444,0.001
602,50,0.4,moons,svm,0.5866666666666667,0.06885303726590965,0.34,,0.18973665961010275,,0.24666666666666665,0.005
603,50,0.4,moons,svm,0.7777777777777777,0.020951312035156995,0.7599999999999999,,0.1264911064067352,,0.01777777777777778,0.01
604,50,0.4,moons,svm,0.7866666666666666,0.015537908861780017,0.7799999999999999,,0.11352924243950936,,0.00666666666666671,0.05
605,50,0.4,moons,svm,0.7733333333333332,0.01752912528325815,0.7799999999999999,,0.11352924243950936,,-0.00666666666666671,0.1
606,50,0.4,moons,svm,0.7977777777777777,0.01639699527494714,0.7799999999999999,,0.11352924243950936,,0.01777777777777778,0.5
607,50,0.4,moons,svm,0.8400000000000001,0.020420812966059593,0.7799999999999999,,0.14757295747452437,,0.060000000000000164,1.0
608,50,0.4,moons,svm,0.8888888888888891,0.01814436846506056,0.7599999999999999,,0.2065591117977289,,0.12888888888888916,5.0
609,50,0.4,moons,svm,0.9488888888888889,0.01829494671885698,0.72,,0.19321835661585918,,0.22888888888888892,10.0
610,50,0.4,moons,svm,1.0,0.0,0.5399999999999999,,0.26749870196985176,,0.4600000000000001,50.0
611,50,0.4,moons,svm,1.0,0.0,0.36,,0.12649110640673517,,0.64,1000.0
612,50,0.5,circles,logistic,0.5288888888888889,0.01752912528325815,0.24,0.00030727023319616003,0.1577621275493231,0.02488888888888889,0.28888888888888886,0.001
613,50,0.5,circles,logistic,0.5288888888888889,0.01752912528325815,0.24,0.00030727023319616003,0.1577621275493231,0.02488888888888889,0.28888888888888886,0.01
614,50,0.5,circles,logistic,0.5355555555555556,0.02660486666084145,0.19999999999999998,0.0007078189300411527,0.16329931618554522,0.026666666666666672,0.3355555555555556,0.1
615,50,0.5,circles,logistic,0.5555555555555555,0.05132002392796674,0.2800000000000001,0.002633744855967079,0.16865480854231354,0.028444444444444442,0.2755555555555554,1.0
616,50,0.5,circles,logistic,0.5555555555555556,0.04684855792842043,0.30000000000000004,0.002194787379972565,0.19436506316151,0.03777777777777778,0.25555555555555554,10.0
617,50,0.5,circles,logistic,0.5533333333333333,0.046199899643000523,0.30000000000000004,0.0021344307270233197,0.19436506316151,0.03777777777777778,0.2533333333333333,100.0
618,50,0.5,circles,logistic,0.5511111111111111,0.047776342212139555,0.30000000000000004,0.0022825788751714682,0.19436506316151,0.03777777777777778,0.25111111111111106,1000.0
619,50,0.5,circles,svm,0.5288888888888889,0.01752912528325815,0.24,,0.1577621275493231,,0.28888888888888886,0.001
620,50,0.5,circles,svm,0.5288888888888889,0.01752912528325815,0.24,,0.1577621275493231,,0.28888888888888886,0.005
621,50,0.5,circles,svm,0.5288888888888889,0.01752912528325815,0.24,,0.1577621275493231,,0.28888888888888886,0.01
622,50,0.5,circles,svm,0.5288888888888889,0.01752912528325815,0.24,,0.1577621275493231,,0.28888888888888886,0.05
623,50,0.5,circles,svm,0.5377777777777777,0.020420812966059593,0.2,,0.13333333333333336,,0.3377777777777777,0.1
624,50,0.5,circles,svm,0.6244444444444446,0.033864087261222114,0.27999999999999997,,0.23475755815545343,,0.3444444444444446,0.5
625,50,0.5,circles,svm,0.6622222222222223,0.04293741258130203,0.33999999999999997,,0.2503331114069145,,0.3222222222222223,1.0
626,50,0.5,circles,svm,0.8133333333333335,0.03505825056651624,0.44000000000000006,,0.2633122354417533,,0.3733333333333334,5.0
627,50,0.5,circles,svm,0.9111111111111112,0.025660011963983383,0.4600000000000001,,0.2503331114069145,,0.45111111111111113,10.0
628,50,0.5,circles,svm,0.9444444444444444,0.011712139482105127,0.4999999999999999,,0.27080128015453203,,0.44444444444444453,50.0
629,50,0.5,circles,svm,1.0,0.0,0.22000000000000003,,0.14757295747452437,,0.78,1000.0
630,50,0.5,moons,logistic,0.5155555555555555,0.0093697115856841,0.36,8.779149519890285e-05,0.08432740427115679,0.007111111111111112,0.15555555555555556,0.001
631,50,0.5,moons,logistic,0.7266666666666668,0.060223634442008414,0.5600000000000002,0.003626886145404662,0.2065591117977289,0.04266666666666667,0.16666666666666663,0.01
632,50,0.5,moons,logistic,0.7466666666666667,0.029997713676024593,0.6599999999999999,0.0008998628257887529,0.18973665961010278,0.036000000000000004,0.08666666666666678,0.1
633,50,0.5,moons,logistic,0.7622222222222221,0.01829494671885702,0.7399999999999999,0.00033470507544581716,0.16465452046971293,0.027111111111111114,0.022222222222222254,1.0
634,50,0.5,moons,logistic,0.7666666666666666,0.024002743327436526,0.7399999999999999,0.0005761316872427987,0.16465452046971293,0.027111111111111114,0.026666666666666727,10.0
635,50,0.5,moons,logistic,0.7666666666666666,0.024002743327436526,0.7399999999999999,0.0005761316872427987,0.16465452046971293,0.027111111111111114,0.026666666666666727,100.0
636,50,0.5,moons,logistic,0.7666666666666666,0.024002743327436526,0.7399999999999999,0.0005761316872427987,0.16465452046971293,0.027111111111111114,0.026666666666666727,1000.0
637,50,0.5,moons,svm,0.5155555555555555,0.0093697115856841,0.36,,0.08432740427115679,,0.15555555555555556,0.001
638,50,0.5,moons,svm,0.551111111111111,0.038915334923151704,0.38,,0.11352924243950935,,0.171111111111111,0.005
639,50,0.5,moons,svm,0.7133333333333333,0.06410724895827795,0.5400000000000001,,0.21186998109427607,,0.17333333333333312,0.01
640,50,0.5,moons,svm,0.7777777777777777,0.025660011963983362,0.7,,0.14142135623730953,,0.07777777777777772,0.05
641,50,0.5,moons,svm,0.7822222222222222,0.027317168762349308,0.72,,0.16865480854231357,,0.06222222222222218,0.1
642,50,0.5,moons,svm,0.8333333333333333,0.021596118129056662,0.82,,0.1751190071541826,,0.013333333333333308,0.5
643,50,0.5,moons,svm,0.8355555555555554,0.02146870629065102,0.82,,0.1751190071541826,,0.015555555555555434,1.0
644,50,0.5,moons,svm,0.9044444444444446,0.014998856838012308,0.76,,0.24585451886114368,,0.1444444444444446,5.0
645,50,0.5,moons,svm,0.9266666666666667,0.021081851067789224,0.6199999999999999,,0.19888578520235065,,0.30666666666666687,10.0
646,50,0.5,moons,svm,1.0,0.0,0.5599999999999998,,0.1837873166945363,,0.44000000000000017,50.0
647,50,0.5,moons,svm,1.0,0.0,0.36,,0.08432740427115679,,0.64,1000.0
648,100,0.0,circles,logistic,0.518888888888889,0.007499428419006168,0.32999999999999996,5.6241426611797354e-05,0.0674948557710553,0.004555555555555557,0.188888888888889,0.001
649,100,0.0,circles,logistic,0.518888888888889,0.007499428419006168,0.32999999999999996,5.6241426611797354e-05,0.0674948557710553,0.004555555555555557,0.188888888888889,0.01
650,100,0.0,circles,logistic,0.5088888888888888,0.03133954933526842,0.31999999999999995,0.0009821673525377231,0.07888106377466156,0.006222222222222224,0.18888888888888888,0.1
651,100,0.0,circles,logistic,0.5066666666666666,0.02354110901047512,0.32999999999999996,0.0005541838134430729,0.0674948557710553,0.004555555555555557,0.17666666666666664,1.0
652,100,0.0,circles,logistic,0.5144444444444444,0.023453541035537137,0.31999999999999995,0.0005500685871056244,0.07888106377466156,0.006222222222222224,0.19444444444444442,10.0
653,100,0.0,circles,logistic,0.5155555555555555,0.0210818510677892,0.31999999999999995,0.0004444444444444447,0.07888106377466156,0.006222222222222224,0.1955555555555556,100.0
654,100,0.0,circles,logistic,0.5155555555555555,0.0210818510677892,0.31999999999999995,0.0004444444444444447,0.07888106377466156,0.006222222222222224,0.1955555555555556,1000.0
655,100,0.0,circles,svm,0.5199999999999999,0.00876456264162908,0.35,,0.07071067811865477,,0.16999999999999993,0.001
656,100,0.0,circles,svm,0.5199999999999999,0.00876456264162908,0.35,,0.07071067811865477,,0.16999999999999993,0.005
657,100,0.0,circles,svm,0.5211111111111111,0.011049210289019484,0.36,,0.08432740427115679,,0.1611111111111111,0.01
658,100,0.0,circles,svm,0.5344444444444444,0.036458443562443585,0.36,,0.08432740427115679,,0.1744444444444444,0.05
659,100,0.0,circles,svm,0.5477777777777777,0.0672913123167166,0.37,,0.10593499054713802,,0.1777777777777777,0.1
660,100,0.0,circles,svm,0.6877777777777777,0.1547111118204291,0.44000000000000006,,0.17126976771553507,,0.24777777777777765,0.5
661,100,0.0,circles,svm,1.0,0.0,1.0,,0.0,,0.0,1.0
662,100,0.0,circles,svm,1.0,0.0,1.0,,0.0,,0.0,5.0
663,100,0.0,circles,svm,1.0,0.0,1.0,,0.0,,0.0,10.0
664,100,0.0,circles,svm,1.0,0.0,0.9800000000000001,,0.04216370213557838,,0.019999999999999907,50.0
665,100,0.0,circles,svm,1.0,0.0,0.53,,0.3301514803843836,,0.47,1000.0
666,100,0.0,moons,logistic,0.5388888888888889,0.0763088806593945,0.4299999999999999,0.0058230452674897125,0.2057506581601462,0.04233333333333334,0.10888888888888898,0.001
667,100,0.0,moons,logistic,0.7922222222222222,0.01963312337881268,0.75,0.0003854595336076811,0.17795130420052185,0.03166666666666667,0.04222222222222216,0.01
668,100,0.0,moons,logistic,0.8177777777777777,0.01588711895520533,0.8,0.00025240054869684453,0.15634719199411434,0.02444444444444445,0.01777777777777767,0.1
669,100,0.0,moons,logistic,0.8622222222222223,0.009369711585684103,0.85,8.779149519890291e-05,0.13540064007726602,0.018333333333333337,0.012222222222222356,1.0
670,100,0.0,moons,logistic,0.8800000000000002,0.00876456264162903,0.8800000000000001,7.681755829903924e-05,0.09189365834726815,0.008444444444444445,1.1102230246251565e-16,10.0
671,100,0.0,moons,logistic,0.8822222222222225,0.007768954430889984,0.86,6.035665294924512e-05,0.08432740427115679,0.007111111111111112,0.022222222222222476,100.0
672,100,0.0,moons,logistic,0.8833333333333335,0.009442628728875515,0.86,8.916323731138524e-05,0.08432740427115679,0.007111111111111112,0.02333333333333354,1000.0
673,100,0.0,moons,svm,0.5388888888888889,0.0763088806593945,0.4299999999999999,,0.2057506581601462,,0.10888888888888898,0.001
674,100,0.0,moons,svm,0.791111111111111,0.025552871571348643,0.6799999999999999,,0.14757295747452437,,0.11111111111111105,0.005
675,100,0.0,moons,svm,0.7955555555555555,0.016728281171312927,0.8,,0.15634719199411434,,-0.004444444444444584,0.01
676,100,0.0,moons,svm,0.8366666666666666,0.013907395078161905,0.8300000000000001,,0.12516655570345728,,0.0066666666666664876,0.05
677,100,0.0,moons,svm,0.8488888888888889,0.010734353145325512,0.8400000000000001,,0.1349897115421106,,0.008888888888888835,0.1
678,100,0.0,moons,svm,0.9766666666666666,0.0063071801355282986,0.9600000000000002,,0.06992058987801009,,0.016666666666666385,0.5
679,100,0.0,moons,svm,1.0,0.0,1.0,,0.0,,0.0,1.0
680,100,0.0,moons,svm,1.0,0.0,1.0,,0.0,,0.0,5.0
681,100,0.0,moons,svm,1.0,0.0,1.0,,0.0,,0.0,10.0
682,100,0.0,moons,svm,1.0,0.0,1.0,,0.0,,0.0,50.0
683,100,0.0,moons,svm,1.0,0.0,0.6900000000000001,,0.2998147576235848,,0.30999999999999994,1000.0
684,100,0.1,circles,logistic,0.5155555555555555,0.007768954430890033,0.36999999999999994,6.0356652949245876e-05,0.04830458915396481,0.002333333333333335,0.1455555555555556,0.001
685,100,0.1,circles,logistic,0.5155555555555555,0.007768954430890033,0.36999999999999994,6.0356652949245876e-05,0.04830458915396481,0.002333333333333335,0.1455555555555556,0.01
686,100,0.1,circles,logistic,0.5211111111111111,0.02481757861889029,0.35999999999999993,0.0006159122085048005,0.051639777949432246,0.0026666666666666687,0.16111111111111115,0.1
687,100,0.1,circles,logistic,0.5122222222222221,0.01429648819675466,0.36999999999999994,0.00020438957475994534,0.09486832980505137,0.009,0.1422222222222222,1.0
688,100,0.1,circles,logistic,0.5122222222222221,0.016932043630611064,0.37,0.00028669410150891666,0.10593499054713802,0.011222222222222222,0.14222222222222214,10.0
689,100,0.1,circles,logistic,0.5111111111111111,0.0202860206483395,0.37,0.00041152263374485645,0.10593499054713802,0.011222222222222222,0.14111111111111108,100.0
690,100,0.1,circles,logistic,0.5111111111111111,0.0202860206483395,0.37,0.00041152263374485645,0.10593499054713802,0.011222222222222222,0.14111111111111108,1000.0
691,100,0.1,circles,svm,0.5122222222222221,0.013302433330420726,0.36999999999999994,,0.04830458915396481,,0.1422222222222222,0.001
692,100,0.1,circles,svm,0.5144444444444444,0.011770554505237573,0.36999999999999994,,0.04830458915396481,,0.14444444444444443,0.005
693,100,0.1,circles,svm,0.5144444444444444,0.011770554505237573,0.36999999999999994,,0.04830458915396481,,0.14444444444444443,0.01
694,100,0.1,circles,svm,0.5255555555555554,0.014861038998325091,0.37999999999999995,,0.0632455532033676,,0.1455555555555555,0.05
695,100,0.1,circles,svm,0.5399999999999999,0.03320964706882947,0.38999999999999996,,0.07378647873726218,,0.14999999999999997,0.1
696,100,0.1,circles,svm,0.8277777777777777,0.024706785303937655,0.76,,0.11737877907772674,,0.06777777777777771,0.5
